"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"Torch";"Div2";"op";1;0.019626665;0.00113146300273227;0;0;0;0.217296314
"Torch";"Mul";"op";1;1.42766666666667e-06;0.0106322437365536;0;0;0;0.000172393
"Torch";"Mul2";"op";1;1.3538125e-06;0.000922466675891325;0;0;0;0.000467349
"Torch";"Mul";"op";1;3.19866666666667e-06;0.000604784050384636;0;0;0;0.000474821
"Torch";"Mul2";"op";1;3.16438461538462e-06;0.00225446548215201;0;0;0;0.000474162
"Torch";"Mul";"op";1;6.85966666666667e-06;0.00466228915956751;0;0;0;0.000482157
"Torch";"Mul2";"op";1;6.21e-06;0.0439731982036071;0;0;0;0.00044106
"Torch";"Mul";"op";1;1.68765e-05;0.01260012600126;0;0;0;0.000344456
"Torch";"Mul2";"op";1;1.1449e-05;0.0258104773520151;0;0;0;0.000497387
"Torch";"Mul";"op";1;0.000662316;0.0756964734964083;0;0;0;0.007836704
"Torch";"Mul2";"op";1;0.00049444;0.148071609352869;0;0;0;0.005378446
"Torch";"Mul";"op";1;0.004732163;0.0103510443279455;0;0;0;0.047988874
"Torch";"Mul2";"op";1;0.002869148;0.0114254511433383;0;0;0;0.032135549
"Torch";"Mul";"op";1;0.019723457;0.0105144513316132;0;0;0;0.21597029
"Torch";"Mul2";"op";1;0.019707667;0.0050268500373726;0;0;0;0.21776671
