"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"Tenseur";"Gemm2";"op";1;0.011270223;0.00171238766622241;0;0;0;0.125269272
"Tenseur";"Chained";"op";1;0.047365258;0.000555758008062286;0;0;0;0.520800841
"Tenseur";"Sum";"op";1;0.000122783;0.041469455612669;0;0;0;0.00231719
"Tenseur";"Sum2";"op";1;0.000116591;0.00588392618347144;0;0;0;0.001297386
"Tenseur";"Sub";"op";1;0.000120388;0.013068540413178;0;0;0;0.001350657
"Tenseur";"Sub2";"op";1;0.000116421;0.00780823933725187;0;0;0;0.001305552
"Tenseur";"Div";"op";1;0.000124516;0.0106572080225319;0;0;0;0.001398356
"Tenseur";"Div2";"op";1;0.000122542;0.00394065262450751;0;0;0;0.001359335
"Tenseur";"Gemm";"op";1;0.093246526;0.00255816142583378;0;0;0;1.025507433
"Tenseur";"Gemm2";"op";1;0.09360241;0.00111005915263705;0;0;0;1.029169212
"Tenseur";"Chained";"op";1;0.374183621;0.000358249136589095;0;0;0;4.114497799
"Tenseur";"Sum";"op";1;0.000783694;0.0307905974714039;0;0;0;0.009552609
"Tenseur";"Sum2";"op";1;0.00076007;0.0236412414008586;0;0;0;0.008806015
"Tenseur";"Sub";"op";1;0.000765019;0.0129653140111576;0;0;0;0.008416487
"Tenseur";"Sub2";"op";1;0.000794544;0.0543633895408167;0;0;0;0.009117845
"Tenseur";"Div";"op";1;0.000758807;0.0216238121780529;0;0;0;0.008529341
"Tenseur";"Div2";"op";1;0.000749569;0.0150599635993327;0;0;0;0.008773875
"Tenseur";"Gemm";"op";1;0.745175907;0.000908205814463305;0;0;0;8.197270633
"Tenseur";"Gemm2";"op";1;0.744077554;0.000275949251895983;0;0;0;8.186189605
"Tenseur";"Chained";"op";1;3.014264311;0.000401107442537138;0;0;0;33.151288723
"Tenseur";"Sum";"op";1;0.004764529;0.00490034895529588;0;0;0;0.052996027
"Tenseur";"Sum2";"op";1;0.004673015;0.0072918038637532;0;0;0;0.05200096
"Tenseur";"Sub";"op";1;0.004769368;0.00489323543491316;0;0;0;0.052886089
"Tenseur";"Sub2";"op";1;0.004658458;0.00659955653231993;0;0;0;0.051853495
"Tenseur";"Div";"op";1;0.004766533;0.00279704066996014;0;0;0;0.053009725
"Tenseur";"Div2";"op";1;0.004670271;0.00346163432284238;0;0;0;0.052073174
"Tenseur";"Gemm";"op";1;6.091817877;0.000352322999530438;0;0;0;67.019641903
"Tenseur";"Gemm2";"op";1;6.081649458;0.000196641902410899;0;0;0;66.904669951
"Tenseur";"Chained";"op";1;24.647035029;0.00450104201368311;0;0;0;272.438611064
"Tenseur";"Sum";"op";1;0.017832764;0.00716080306224324;0;0;0;0.195895547
"Tenseur";"Sum2";"op";1;0.01867743;0.0274271517945735;0;0;0;0.204940433
"Tenseur";"Sub";"op";1;0.017677391;0.00251766616871764;0;0;0;0.194901059
"Tenseur";"Sub2";"op";1;0.017873672;0.0116338900289521;0;0;0;0.200538947
"Tenseur";"Div";"op";1;0.017917775;0.00332597824132825;0;0;0;0.197248654
"Tenseur";"Div2";"op";1;0.018845137;0.00853494252489733;0;0;0;0.205156854
"Tenseur";"Mul";"op";1;1.99290909090909e-06;0.00177587541550927;0;0;0;0.000246978
"Tenseur";"Mul2";"op";1;1.96958333333333e-06;0.00999564899849291;0;0;0;0.0002484
"Tenseur";"Mul";"op";1;8.01e-06;0.0044742729306489;0;0;0;0.00016332
"Tenseur";"Mul2";"op";1;8.02833333333333e-06;0.000415368639667771;0;0;0;0.000256935
"Tenseur";"Mul";"op";1;2.9416e-05;0.00512540148978338;0;0;0;0.00045483
"Tenseur";"Mul2";"op";1;2.9736e-05;0.00269759913676836;0;0;0;0.000328732
"Tenseur";"Mul";"op";1;0.000148531;0.111992034258677;0;0;0;0.002235475
"Tenseur";"Mul2";"op";1;0.000120778;0.0122913616996916;0;0;0;0.001362641
"Tenseur";"Mul";"op";1;0.000833003;0.0651558472114243;0;0;0;0.010517777
"Tenseur";"Mul2";"op";1;0.001023193;0.17550966481891;0;0;0;0.011125426
"Tenseur";"Mul";"op";1;0.004822649;0.0259165422202936;0;0;0;0.055494874
"Tenseur";"Mul2";"op";1;0.004703805;0.0260325098266753;0;0;0;0.053813248
"Tenseur";"Mul";"op";1;0.018016701;0.017190046175447;0;0;0;0.201112871
"Tenseur";"Mul2";"op";1;0.017957961;0.00563695104968975;0;0;0;0.197149766
